"","budget","runtime","comedy","family","adventure","fantasy","drama","action","horror","documentary","scifi","actorMovieCount","directorMovieCount","directorEarnings","domestic","quarter","newyearsday","christmaseve","success_1_to_1"
"2308",3.1e+07,117,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1
"2309",8500000,120,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2310",2700000,118,0,1,1,0,0,0,0,0,0,1,1,5519569,1,4,0,0,1
"2311",24078133.8007948,103,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2312",60000,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1
"2313",4500000,104,0,0,1,0,1,0,0,0,0,0,2,49915160,1,3,0,0,1
"2314",4.7e+07,125,1,0,0,0,1,0,0,0,0,6,3,475317371,0,4,0,0,0
"2315",6e+06,108,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"2316",360000,113,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1
"2317",2.5e+07,132,0,0,0,0,1,1,0,0,0,8,4,311875793,0,2,0,0,0
"2318",4e+06,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"2319",24078133.8007948,114,0,1,0,1,1,0,0,0,1,0,1,9114702,0,3,0,0,0
"2320",24078133.8007948,114,0,0,0,0,1,0,1,0,0,0,1,3106559,0,3,0,0,0
"2321",2.4e+07,135,0,0,0,0,1,0,0,0,0,3,14,1673349273,1,2,0,0,1
"2322",379000,100,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"2323",1e+06,94,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"2324",1200000,113,0,0,0,0,1,0,0,0,0,1,2,4130034,0,2,0,0,1
"2325",24078133.8007948,87,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"2326",4.7e+07,96,1,0,0,0,1,0,0,0,0,4,1,60780981,1,2,0,0,1
"2327",1.3e+07,94,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"2328",786675,85,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
"2329",5e+07,113,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0
"2330",17311,59,0,0,0,0,1,0,0,0,0,0,1,3.6e+07,0,4,0,0,1
"2331",1e+07,111,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"2332",2.4e+07,126,0,0,0,0,1,0,0,0,0,2,2,283528144,0,4,0,0,1
"2333",1.8e+07,110,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,1
"2334",24078133.8007948,95,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0
"2335",4.5e+07,119,0,0,0,0,1,0,0,0,0,1,5,652961063,1,3,0,0,1
"2336",13800000,119,0,0,0,0,1,0,0,0,0,1,5,209262583,1,4,0,0,1
"2337",1.5e+07,154,0,0,0,0,1,0,0,0,0,3,10,2758780365,1,4,0,0,1
"2338",24078133.8007948,107,0,0,0,0,0,0,0,0,0,2,2,8392120,0,1,0,0,0
"2339",24078133.8007948,121,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
"2340",1.4e+07,123,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0
"2341",1.3e+07,112,0,0,0,0,0,0,1,0,0,1,1,320170008,1,3,0,0,1
"2342",4e+07,134,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
"2343",2.5e+07,96,0,0,0,0,1,1,0,0,0,4,2,21259347,0,2,0,0,0
"2345",24078133.8007948,145,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"2346",24078133.8007948,90,0,1,1,0,0,1,0,0,0,0,0,0,1,3,0,0,1
"2347",6e+06,89,0,0,0,0,1,0,0,0,0,1,1,20080020,0,2,0,0,1
"2348",24078133.8007948,101,1,0,0,0,1,0,0,0,0,1,1,21011500,0,1,0,0,1
"2349",1.5e+07,93,0,0,0,1,0,0,0,0,0,0,1,12729917,0,4,0,0,1
"2350",1e+07,103,0,0,0,0,0,0,1,0,1,3,7,214821051,1,4,0,0,1
"2351",24078133.8007948,102,0,0,0,0,1,1,0,0,0,7,1,1501785,0,3,0,0,0
"2352",3.8e+07,106,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"2353",750000,98,0,1,0,0,1,0,0,0,0,2,0,0,0,3,0,0,1
"2355",24078133.8007948,122,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2356",24078133.8007948,120,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"2357",5400000,150,0,0,1,0,0,1,0,0,0,1,1,43008075,0,2,0,0,1
"2358",3e+06,112,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
"2359",3.8e+07,140,0,0,0,0,1,0,0,0,0,5,4,215215689,1,1,0,0,0
"2360",24078133.8007948,113,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1
"2361",24078133.8007948,92,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2362",447524,101,1,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1
"2363",1e+07,110,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
"2364",8500000,100,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"2365",9e+06,104,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1
"2366",5e+06,124,0,0,0,0,1,0,0,0,0,5,2,12712079,1,4,0,0,1
"2367",24078133.8007948,114,0,0,1,0,1,1,0,0,0,0,2,29222660,0,2,0,0,1
"2369",24078133.8007948,89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2370",1e+06,106,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2371",2.3e+07,102,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0
"2372",24078133.8007948,97,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0
"2373",9e+06,96,0,0,0,0,0,1,0,0,0,15,2,6660418,0,4,0,0,1
"2374",2.7e+07,162,0,0,0,0,1,0,0,0,0,2,0,0,1,4,0,0,1
"2375",24554,95,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1
"2376",8e+06,122,0,0,0,0,1,0,1,0,0,1,4,61919873,1,4,0,0,1
"2377",24078133.8007948,110,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1
"2379",4e+06,92,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0
"2380",1.5e+07,104,0,0,0,0,0,0,1,0,1,0,9,762955501,1,4,0,0,1
"2381",24078133.8007948,110,0,0,0,0,1,0,0,0,0,0,1,152761,0,4,0,0,0
"2382",2.8e+07,128,0,0,0,0,1,0,0,0,0,0,2,1292241540,1,4,0,0,0
"2383",1.5e+07,122,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
"2384",24078133.8007948,96,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"2385",4e+07,82,0,0,0,0,0,0,1,0,0,0,1,10126458,1,3,0,0,1
"2386",4.2e+07,154,0,0,0,0,1,0,0,0,0,3,0,0,1,2,0,0,1
"2387",2.4e+07,137,1,0,0,0,1,0,0,0,0,8,3,180290981,1,3,0,0,1
"2388",7e+05,94,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,1
"2389",1.5e+07,96,0,0,0,0,0,0,1,0,1,2,6,154191892,0,3,0,0,1
"2390",24078133.8007948,105,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"2391",1e+06,89,0,0,0,0,0,0,1,0,0,0,6,123399514,1,1,0,0,1
"2392",24078133.8007948,117,0,0,0,0,0,0,0,0,0,2,3,240678123,0,1,0,0,0
"2393",24078133.8007948,91,0,0,0,0,1,0,0,0,0,0,2,81796749,0,1,0,0,0
"2394",1.2e+07,82,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1
"2395",24078133.8007948,124,0,0,0,0,1,0,0,0,0,5,0,0,0,3,0,0,0
"2396",3e+07,110,1,0,0,0,0,0,1,0,0,1,2,1892471932,0,3,0,0,0
"2397",27220000,105,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0
"2398",4.4e+07,130,0,0,1,0,0,1,0,0,0,4,0,0,1,3,0,0,1
"2399",12500000,99,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"2400",1e+05,87,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1
"2401",5500000,109,0,0,0,0,1,1,0,0,0,14,22,2393752832,0,4,0,0,1
"2402",24078133.8007948,124,0,0,0,0,1,1,0,0,0,1,1,28008462,0,2,0,0,0
"2403",24078133.8007948,115,0,0,0,0,1,1,0,0,0,0,3,311875763,0,1,0,0,0
"2404",5e+07,109,0,0,1,0,0,0,0,0,0,4,4,223995173,1,4,0,0,1
"2405",1e+07,111,0,0,0,0,1,0,1,0,0,4,1,491868548,1,4,0,1,1
"2406",5e+06,108,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
"2407",1700000,77,1,0,0,0,1,0,0,0,0,0,3,216194177,1,1,0,0,0
"2408",3e+07,106,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
"2410",5.4e+07,162,0,0,0,0,1,0,0,0,0,6,2,274483665,1,4,0,0,1
"2411",5e+06,109,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1
"2412",24078133.8007948,105,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0
"2413",923000,95,1,0,1,0,1,0,0,0,0,2,3,13019181,0,2,0,0,1
"2414",24078133.8007948,111,1,0,0,0,0,0,0,0,0,3,2,134446879,0,4,0,0,1
"2415",6e+06,93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"2416",1.5e+07,93,1,0,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0
"2417",1.7e+07,87,0,0,0,0,1,0,1,0,0,0,1,35431113,0,3,0,0,1
"2418",1.9e+07,114,1,1,1,0,0,0,0,0,0,1,5,616873399,0,2,0,0,1
"2419",3e+06,106,0,0,0,0,1,0,0,0,0,7,3,340118986,0,4,0,0,1
"2420",2e+06,125,1,0,0,0,0,0,0,0,0,0,1,2e+06,0,4,0,0,1
"2421",2.5e+07,120,0,1,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0
"2422",24078133.8007948,87,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2423",4e+06,152,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
"2425",1.4e+07,74,1,1,0,0,0,0,0,0,0,0,1,643034466,0,3,0,0,1
"2426",1.2e+07,160,1,0,1,0,0,0,0,0,0,2,7,180082886,0,3,0,0,1
"2427",7e+06,142,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1
"2429",5e+06,100,0,0,1,0,0,1,1,0,0,0,0,0,1,3,0,0,1
"2430",24078133.8007948,110,0,0,0,0,1,0,0,0,0,0,3,104993007,0,3,0,0,0
"2431",24078133.8007948,92,0,0,0,0,1,0,1,0,0,0,2,44085618,1,2,0,0,0
"2432",1.3e+07,89,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2433",11700000,110,0,0,0,0,0,0,0,0,0,0,2,298073883,0,1,0,0,1
"2435",4.3e+07,117,1,0,0,0,0,1,0,0,0,0,2,464813728,1,2,0,0,1
"2437",1.6e+07,122,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0
"2439",4.4e+07,125,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
"2440",24078133.8007948,104,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1
"2441",2.5e+07,114,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,1,1
"2442",1e+07,140,0,0,0,0,1,0,0,0,0,0,1,1864266,1,3,0,0,0
"2443",130000,80,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0
"2444",1500000,85,1,0,0,0,1,0,0,0,0,0,2,28206648,0,4,0,0,0
"2446",2.2e+07,122,0,0,0,0,1,0,0,0,0,2,1,194647323,1,3,0,0,1
"2447",24078133.8007948,97,0,0,0,0,0,0,1,0,0,0,3,312718306,0,2,0,0,0
"2448",5.5e+07,94,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
"2449",24078133.8007948,103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2450",5e+07,146,0,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0,1
"2451",2e+06,134,0,0,0,0,1,0,0,0,0,6,0,0,1,3,0,0,1
"2452",2e+07,105,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0
"2453",24078133.8007948,101,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2454",3e+07,100,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
"2455",1.5e+07,105,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
"2456",24078133.8007948,110,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0
"2458",5e+07,118,0,0,0,0,1,0,0,0,0,3,1,4212494,1,1,0,0,1
"2459",24078133.8007948,105,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2461",3e+07,102,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
"2462",32745300,117,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"2464",4e+07,96,0,0,0,1,0,0,1,0,1,0,1,32168970,1,3,0,0,1
"2465",24078133.8007948,94,1,0,0,0,0,0,0,0,0,5,1,18196170,0,4,0,0,1
"2466",1e+07,96,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
"2467",24078133.8007948,101,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2468",2e+07,72,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
"2469",8e+06,126,0,0,0,0,1,0,0,0,0,1,1,119946358,1,2,0,0,1
"2470",250000,68,1,0,0,0,1,0,0,0,0,3,4,15519181,1,1,0,0,1
"2471",40000,93,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"2472",14400000,141,0,0,0,0,1,0,0,0,0,0,3,42284351,1,4,0,0,1
"2473",2.4e+07,84,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
"2474",24078133.8007948,135,0,0,0,0,1,0,0,0,0,0,2,216571117,0,4,0,0,0
"2475",6e+06,104,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1
"2476",12300000,69,0,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1
"2478",13400000,100,1,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1
"2479",4e+07,112,0,0,1,0,1,1,0,0,0,3,4,353193495,1,3,0,0,1
"2480",1300000,118,0,0,0,0,1,0,0,0,0,0,1,2280148,0,4,0,0,1
"2481",1.5e+07,101,0,0,1,0,0,1,0,0,1,0,2,16292133,0,3,0,0,1
"2483",810000,106,0,0,0,0,1,0,0,0,0,0,5,375771086,0,1,0,0,1
"2484",3300000,83,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
"2485",24078133.8007948,106,1,0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0
"2486",3e+06,155,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1
"2487",1e+05,90,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1
"2488",24078133.8007948,80,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2490",1.8e+07,98,0,0,1,0,0,1,0,0,0,1,0,0,1,3,0,0,0
"2492",5e+07,130,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
"2493",1e+07,89,0,0,0,0,1,1,0,0,0,1,5,424717864,1,2,0,0,0
"2495",24078133.8007948,82,1,1,0,0,0,0,0,0,0,0,1,32,0,3,0,0,1
"2496",2.2e+07,95,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0
"2497",1.6e+07,130,0,0,1,0,1,0,0,0,0,2,5,1016521654,0,2,0,0,1
"2498",24078133.8007948,124,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"2499",1.4e+07,108,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"2501",3.4e+07,128,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1
"2502",2900000,121,1,0,0,0,1,0,0,0,0,3,0,0,1,3,0,0,1
"2505",160000,86,0,0,0,0,1,0,0,0,0,0,2,20721526,0,2,0,0,1
"2506",8500000,97,1,0,0,0,0,0,1,0,0,2,8,854095539,1,3,0,0,1
"2507",9600000,144,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
"2509",24078133.8007948,96,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2510",2e+06,128,0,0,0,0,0,0,0,0,0,0,1,6330000,1,4,0,0,1
"2512",375000,100,0,0,0,0,0,0,0,0,0,3,5,123676955,0,4,0,0,1
"2513",3500000,104,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
"2514",1.8e+07,118,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"2515",24078133.8007948,99,0,1,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0
"2516",2e+07,97,1,0,0,0,0,1,0,0,0,2,2,286612663,1,4,0,0,0
"2517",1.9e+07,110,1,0,0,0,0,0,0,0,0,1,4,52384022,0,4,0,0,0
"2518",3200000,123,0,0,0,0,0,0,0,0,0,3,1,6600000,1,2,0,0,1
"2519",24078133.8007948,91,1,0,0,0,1,0,0,0,0,0,1,4574762,0,4,0,0,0
"2520",7e+06,125,0,0,1,0,0,1,0,0,0,2,4,38733902,1,4,0,0,1
"2522",3.2e+07,137,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,0
"2524",3.4e+07,113,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,1
"2526",24078133.8007948,111,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0
"2527",24078133.8007948,105,0,0,0,0,0,0,0,0,0,0,2,20503902,0,3,0,0,0
"2528",4e+06,124,0,0,0,0,1,1,0,0,0,0,3,111169955,1,1,0,0,1
"2529",24500000,126,0,0,1,0,1,1,0,0,0,11,2,25066328,0,3,0,0,0
"2530",5e+07,92,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2531",24078133.8007948,102,0,0,0,0,1,0,0,0,0,2,2,35081917,0,4,0,0,1
"2533",2500000,112,0,0,0,0,1,0,0,0,0,0,2,11112701,0,1,1,0,0
"2534",8e+05,94,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"2535",24078133.8007948,85,1,1,0,1,1,0,0,0,0,1,1,34327391,1,4,0,0,1
"2536",24078133.8007948,97,1,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1
"2537",2e+06,93,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2538",3e+07,83,1,0,0,0,0,0,0,0,0,0,2,155956618,0,1,0,0,1
"2539",2.8e+07,137,0,0,0,0,1,0,0,0,0,5,5,470186482,0,2,0,0,1
"2540",7e+06,117,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0
"2541",2.5e+07,108,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2542",1.2e+07,107,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1
"2543",5e+07,116,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1
"2544",24078133.8007948,90,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
"2545",3.8e+07,133,0,0,0,0,0,0,1,0,0,5,1,120072577,1,3,0,0,1
"2546",1.5e+07,108,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1
"2547",1.9e+07,93,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0
"2549",5.4e+07,95,1,0,0,1,0,0,0,0,1,6,0,0,1,2,0,0,1
"2550",24078133.8007948,104,0,0,1,0,0,1,0,0,0,7,0,0,0,3,0,0,0
"2551",24078133.8007948,100,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0
"2552",24078133.8007948,97,1,0,0,0,0,0,0,0,0,1,2,92157589,0,1,0,0,0
"2553",24078133.8007948,103,0,0,0,0,1,1,0,0,0,3,0,0,0,4,0,0,0
"2554",7e+06,113,0,1,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0
"2555",24078133.8007948,96,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"2556",4e+07,109,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
"2557",3700000,135,0,0,0,0,1,0,0,0,0,16,23,2420167490,0,2,0,0,1
"2559",1e+07,91,0,0,0,0,1,0,0,0,0,3,5,457894615,1,1,0,0,1
"2560",24078133.8007948,93,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2561",947000,85,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1
"2564",2.8e+07,74,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"2565",3.6e+07,129,0,0,0,0,1,0,0,0,0,2,1,47434430,0,4,0,0,0
"2566",1.1e+07,113,1,0,0,0,1,0,0,0,0,0,2,10886696,1,2,0,0,0
"2567",1.2e+07,100,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2569",1e+07,87,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
"2570",3.5e+07,150,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2571",7e+06,121,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1
"2572",24078133.8007948,115,1,0,0,0,0,0,0,0,0,0,8,205416219,1,4,0,0,0
"2573",24078133.8007948,82,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2574",1.5e+07,140,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
"2575",3.5e+07,123,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"2576",24078133.8007948,97,0,0,1,0,1,1,0,0,0,3,3,377985795,0,2,0,0,0
"2578",1.6e+07,98,1,1,1,1,0,0,0,0,0,2,2,25342787,1,3,0,0,1
"2579",3.7e+07,115,1,1,0,0,0,0,0,0,0,3,5,551816498,1,3,0,0,1
"2580",4e+07,113,1,1,0,0,1,0,0,0,0,2,3,406948452,1,3,0,0,1
"2581",1e+07,125,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"2582",24078133.8007948,112,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2583",24078133.8007948,103,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2584",24078133.8007948,109,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0
"2585",9e+06,104,0,0,0,0,0,0,1,0,0,0,1,118587880,1,3,0,0,1
"2586",1e+07,105,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1
"2587",1.5e+07,82,1,0,0,1,0,0,0,0,0,0,10,382094449,0,1,0,0,0
"2588",24078133.8007948,100,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"2589",4500000,150,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2590",350000,86,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
"2591",4e+07,99,0,0,0,0,0,0,1,0,0,2,1,24804129,1,2,0,0,1
"2592",24078133.8007948,115,0,0,0,0,0,1,0,0,0,0,1,32556119,0,1,0,0,1
"2593",1.8e+07,131,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2594",24078133.8007948,130,0,0,0,0,0,0,0,0,0,0,1,10367161,1,1,0,0,0
"2595",24078133.8007948,88,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
"2596",11500000,134,0,0,0,0,1,0,0,0,0,4,2,4256005,1,4,0,0,1
"2597",3e+07,87,0,0,0,0,1,1,0,0,0,0,1,161025640,1,1,0,0,0
"2598",1200000,78,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1
"2599",37931000,77,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1
"2600",24078133.8007948,84,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0
"2601",5e+06,113,1,0,0,0,0,0,0,0,0,0,6,138249539,1,2,0,0,1
"2602",24078133.8007948,107,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2603",24078133.8007948,107,0,0,0,0,1,0,0,0,0,0,1,12173470,0,3,0,0,0
"2604",1.8e+07,122,0,0,0,0,1,0,0,0,0,7,1,23202444,0,4,0,0,0
"2605",24078133.8007948,94,0,1,1,0,1,0,0,0,0,5,0,0,0,3,0,0,0
"2607",4100000,135,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1
"2608",4.2e+07,108,0,1,1,0,0,1,0,0,1,0,1,368780809,0,2,0,0,1
"2609",4500000,95,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2610",1e+07,120,0,0,0,0,1,1,0,0,0,6,17,2149654336,1,4,0,0,1
"2611",9250000,125,0,0,0,0,1,0,0,0,0,3,3,53958411,1,4,0,0,1
"2614",24078133.8007948,101,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"2617",24078133.8007948,87,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
"2618",5e+07,135,0,0,0,0,1,0,0,0,0,2,0,0,1,4,0,0,0
"2619",1e+07,122,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"2620",1.2e+07,111,1,0,0,0,0,0,0,0,0,5,1,23450000,0,2,0,0,1
"2621",24078133.8007948,108,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"2622",7e+06,98,0,0,0,0,0,0,1,0,0,1,4,293632356,0,1,0,0,1
"2623",24078133.8007948,97,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0
"2624",2.5e+07,142,0,0,0,0,1,0,0,0,0,0,1,37317558,1,3,0,0,1
"2625",2.5e+07,138,0,0,1,0,1,0,0,0,0,0,1,4858139,0,4,0,0,0
"2626",1.9e+07,144,0,0,0,0,0,0,1,0,0,6,0,0,1,2,0,0,1
"2628",50000,103,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
"2630",1.5e+07,106,0,0,0,0,1,0,0,0,0,0,1,52425855,1,1,0,0,1
"2631",24078133.8007948,105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2634",24078133.8007948,116,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"2637",24078133.8007948,88,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2638",4.5e+07,110,0,0,0,0,0,1,0,0,0,5,1,136885767,1,4,0,0,1
"2639",2.8e+07,94,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"2640",1.4e+07,125,0,0,1,0,0,1,0,0,0,1,0,0,1,3,0,0,1
"2641",24078133.8007948,101,1,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0
"2642",24078133.8007948,96,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2643",3e+06,110,0,0,0,0,1,0,0,0,0,0,15,4531142619,0,2,0,0,1
"2644",24078133.8007948,71,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2645",4e+06,100,0,0,1,1,0,1,0,0,0,0,2,12556984,0,2,0,0,1
"2646",2.1e+07,109,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1
"2647",85000,83,0,0,0,0,0,0,1,0,0,0,2,130225872,1,4,0,0,1
